"","studyID","Case.study","zcor.ECD.D","var.zcor.ECD.D","n.replicate.D","zcor.ECD.LDd","var.zcor.ECD.LDd","n.replicate.LDd","study_type","experiment_type","system","ecosystem","country","litter.species","litter.type","exp_duration","meshsize..mm.","LD.metric","LD.unit","D.sampling","taxonomic.group","community.nature","consumer.taxa","D.metric","D.unit","ECD_subcategory","ECD_identity","ECD_mixture","ECD_mixture_identity_type","ECD_intensity_norm_max","ECD_intensity_norm_min","ECD_magnitude","ES_origin","D_imputation_M1","D_imputation_M2","k_rate_imputation_M1"
"179",70,70.1,-0.47090316819997,0.0344827586206897,32,0.145490957005228,0.0769230769230769,16,"experimental","field","terrestrial","agricultural field","UK","ryegrass","grass",365,"10","mass loss","g","soil cores","A","W","Protura","abundance","1000xno./m2","metals","Ni","yes","stressors, resources",-0.163897018110399,-0.942552300384931,0.778655282274532,"Hedge's d","SD not imputed","SD imputed","SD not imputed"
"180",70,70.1,0.137079607525875,0.0344827586206897,32,-0.0969889800732602,0.0769230769230769,16,"experimental","field","terrestrial","agricultural field","UK","ryegrass","grass",365,"10","mass loss","g","soil cores","A","W","Protura","abundance","1000xno./m2","metals","Ni","yes","stressors, resources",0.234979582833671,-0.942552300384931,1.1775318832186,"Hedge's d","SD not imputed","SD imputed","SD not imputed"
"181",70,70.1,-0.0121841282637477,0.0344827586206897,32,-0.486433181297483,0.0769230769230769,16,"experimental","field","terrestrial","agricultural field","UK","ryegrass","grass",365,"10","mass loss","g","soil cores","A","W","Thysanoptera","abundance","1000xno./m2","metals","Zn","yes","stressors, resources",1.72597172869005,0.650831796207084,1.07513993248297,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"182",70,70.1,0.0608845259322466,0.0344827586206897,32,-0.722382206069831,0.0769230769230769,16,"experimental","field","terrestrial","agricultural field","UK","ryegrass","grass",365,"10","mass loss","g","soil cores","A","W","Thysanoptera","abundance","1000xno./m2","metals","Zn","yes","stressors, resources",2.3625485577616,0.650831796207084,1.71171676155452,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"183",70,70.1,0.0851879361131981,0.0344827586206897,32,-0.537676829708585,0.0769230769230769,16,"experimental","field","terrestrial","agricultural field","UK","ryegrass","grass",365,"10","mass loss","g","soil cores","A","W","Thysanoptera","abundance","1000xno./m2","metals","Cu","yes","stressors, resources",0.503748453391906,-1.70870513527627,2.21245358866818,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"184",70,70.1,-0.0855740571747017,0.0344827586206897,32,-0.975965246658343,0.0769230769230769,16,"experimental","field","terrestrial","agricultural field","UK","ryegrass","grass",365,"10","mass loss","g","soil cores","A","W","Thysanoptera","abundance","1000xno./m2","metals","Cu","yes","stressors, resources",1.56571247490428,-1.70870513527627,3.27441761018055,"Hedge's d","SD not imputed","SD imputed","SD not imputed"
"185",70,70.1,0.0851879361131981,0.0344827586206897,32,0.145490957005228,0.0769230769230769,16,"experimental","field","terrestrial","agricultural field","UK","ryegrass","grass",365,"10","mass loss","g","soil cores","A","W","Thysanoptera","abundance","1000xno./m2","metals","Ni","yes","stressors, resources",-0.163897018110399,-0.942552300384931,0.778655282274532,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"186",70,70.1,-0.0855740571747017,0.0344827586206897,32,-0.0969889800732602,0.0769230769230769,16,"experimental","field","terrestrial","agricultural field","UK","ryegrass","grass",365,"10","mass loss","g","soil cores","A","W","Thysanoptera","abundance","1000xno./m2","metals","Ni","yes","stressors, resources",0.234979582833671,-0.942552300384931,1.1775318832186,"Hedge's d","SD not imputed","SD imputed","SD not imputed"
"187",70,70.1,-0.638998075555909,0.0344827586206897,32,-0.486433181297483,0.0769230769230769,16,"experimental","field","terrestrial","agricultural field","UK","ryegrass","grass",365,"10","mass loss","g","soil cores","A","W","Enchytraeids","abundance","1000xno./m2","metals","Zn","yes","stressors, resources",1.72597172869005,0.650831796207084,1.07513993248297,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"188",70,70.1,-0.913494383401989,0.0344827586206897,32,-0.722382206069831,0.0769230769230769,16,"experimental","field","terrestrial","agricultural field","UK","ryegrass","grass",365,"10","mass loss","g","soil cores","A","W","Enchytraeids","abundance","1000xno./m2","metals","Zn","yes","stressors, resources",2.3625485577616,0.650831796207084,1.71171676155452,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"189",70,70.1,-0.579097167415896,0.0344827586206897,32,-0.537676829708585,0.0769230769230769,16,"experimental","field","terrestrial","agricultural field","UK","ryegrass","grass",365,"10","mass loss","g","soil cores","A","W","Enchytraeids","abundance","1000xno./m2","metals","Cu","yes","stressors, resources",0.503748453391906,-1.70870513527627,2.21245358866818,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"190",70,70.1,-0.620202514550224,0.0344827586206897,32,-0.975965246658343,0.0769230769230769,16,"experimental","field","terrestrial","agricultural field","UK","ryegrass","grass",365,"10","mass loss","g","soil cores","A","W","Enchytraeids","abundance","1000xno./m2","metals","Cu","yes","stressors, resources",1.56571247490428,-1.70870513527627,3.27441761018055,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"191",70,70.1,-0.263533920621537,0.0344827586206897,32,0.145490957005228,0.0769230769230769,16,"experimental","field","terrestrial","agricultural field","UK","ryegrass","grass",365,"10","mass loss","g","soil cores","A","W","Enchytraeids","abundance","1000xno./m2","metals","Ni","yes","stressors, resources",-0.163897018110399,-0.942552300384931,0.778655282274532,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"192",70,70.1,-0.111448962443612,0.0344827586206897,32,-0.0969889800732602,0.0769230769230769,16,"experimental","field","terrestrial","agricultural field","UK","ryegrass","grass",365,"10","mass loss","g","soil cores","A","W","Enchytraeids","abundance","1000xno./m2","metals","Ni","yes","stressors, resources",0.234979582833671,-0.942552300384931,1.1775318832186,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"193",70,70.1,-0.351361723295951,0.0344827586206897,32,-0.486433181297483,0.0769230769230769,16,"experimental","field","terrestrial","agricultural field","UK","ryegrass","grass",365,"10","mass loss","g","soil cores","A","W","Nematodes","abundance","1000xno./m2","metals","Zn","yes","stressors, resources",1.72597172869005,0.650831796207084,1.07513993248297,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"194",70,70.1,-0.767657187328188,0.0344827586206897,32,-0.722382206069831,0.0769230769230769,16,"experimental","field","terrestrial","agricultural field","UK","ryegrass","grass",365,"10","mass loss","g","soil cores","A","W","Nematodes","abundance","1000xno./m2","metals","Zn","yes","stressors, resources",2.3625485577616,0.650831796207084,1.71171676155452,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"195",70,70.1,-0.0319118724649856,0.0344827586206897,32,-0.537676829708585,0.0769230769230769,16,"experimental","field","terrestrial","agricultural field","UK","ryegrass","grass",365,"10","mass loss","g","soil cores","A","W","Nematodes","abundance","1000xno./m2","metals","Cu","yes","stressors, resources",0.503748453391906,-1.70870513527627,2.21245358866818,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"196",70,70.1,-0.322043334586964,0.0344827586206897,32,-0.975965246658343,0.0769230769230769,16,"experimental","field","terrestrial","agricultural field","UK","ryegrass","grass",365,"10","mass loss","g","soil cores","A","W","Nematodes","abundance","1000xno./m2","metals","Cu","yes","stressors, resources",1.56571247490428,-1.70870513527627,3.27441761018055,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"197",70,70.1,-0.321489215989692,0.0344827586206897,32,0.145490957005228,0.0769230769230769,16,"experimental","field","terrestrial","agricultural field","UK","ryegrass","grass",365,"10","mass loss","g","soil cores","A","W","Nematodes","abundance","1000xno./m2","metals","Ni","yes","stressors, resources",-0.163897018110399,-0.942552300384931,0.778655282274532,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"198",70,70.1,-0.0287259383917062,0.0344827586206897,32,-0.0969889800732602,0.0769230769230769,16,"experimental","field","terrestrial","agricultural field","UK","ryegrass","grass",365,"10","mass loss","g","soil cores","A","W","Nematodes","abundance","1000xno./m2","metals","Ni","yes","stressors, resources",0.234979582833671,-0.942552300384931,1.1775318832186,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"199",70,70.1,-0.107538516977653,0.0344827586206897,32,-0.486433181297483,0.0769230769230769,16,"experimental","field","terrestrial","agricultural field","UK","ryegrass","grass",365,"10","mass loss","g","soil block","A","W","Earthworms","abundance","no./m2","metals","Zn","yes","stressors, resources",1.72597172869005,0.650831796207084,1.07513993248297,"Hedge's d","SD not imputed","SD imputed","SD not imputed"
"200",70,70.1,-0.240253754265707,0.0344827586206897,32,-0.722382206069831,0.0769230769230769,16,"experimental","field","terrestrial","agricultural field","UK","ryegrass","grass",365,"10","mass loss","g","soil block","A","W","Earthworms","abundance","no./m2","metals","Zn","yes","stressors, resources",2.3625485577616,0.650831796207084,1.71171676155452,"Hedge's d","SD not imputed","SD imputed","SD not imputed"
"201",70,70.1,-0.428988488443122,0.0344827586206897,32,-0.537676829708585,0.0769230769230769,16,"experimental","field","terrestrial","agricultural field","UK","ryegrass","grass",365,"10","mass loss","g","soil block","A","W","Earthworms","abundance","no./m2","metals","Cu","yes","stressors, resources",0.503748453391906,-1.70870513527627,2.21245358866818,"Hedge's d","SD not imputed","SD imputed","SD not imputed"
"202",70,70.1,-0.428988488443122,0.0344827586206897,32,-0.975965246658343,0.0769230769230769,16,"experimental","field","terrestrial","agricultural field","UK","ryegrass","grass",365,"10","mass loss","g","soil block","A","W","Earthworms","abundance","no./m2","metals","Cu","yes","stressors, resources",1.56571247490428,-1.70870513527627,3.27441761018055,"Hedge's d","SD not imputed","SD imputed","SD not imputed"
"203",70,70.1,0.032123424159131,0.0344827586206897,32,0.145490957005228,0.0769230769230769,16,"experimental","field","terrestrial","agricultural field","UK","ryegrass","grass",365,"10","mass loss","g","soil block","A","W","Earthworms","abundance","no./m2","metals","Ni","yes","stressors, resources",-0.163897018110399,-0.942552300384931,0.778655282274532,"Hedge's d","SD not imputed","SD imputed","SD not imputed"
"204",70,70.1,-0.149309855243415,0.0344827586206897,32,-0.0969889800732602,0.0769230769230769,16,"experimental","field","terrestrial","agricultural field","UK","ryegrass","grass",365,"10","mass loss","g","soil block","A","W","Earthworms","abundance","no./m2","metals","Ni","yes","stressors, resources",0.234979582833671,-0.942552300384931,1.1775318832186,"Hedge's d","SD not imputed","SD imputed","SD not imputed"
"205",70,70.1,0.181553752722958,0.0769230769230769,16,-0.486433181297483,0.0769230769230769,16,"experimental","field","terrestrial","agricultural field","UK","ryegrass","grass",365,"10","mass loss","g","litterbag","A","DFW","Acari","abundance","1000xno./bag","metals","Zn","yes","stressors, resources",1.72597172869005,0.650831796207084,1.07513993248297,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"206",70,70.1,0.297424088451929,0.0769230769230769,16,-0.722382206069831,0.0769230769230769,16,"experimental","field","terrestrial","agricultural field","UK","ryegrass","grass",365,"10","mass loss","g","litterbag","A","DFW","Acari","abundance","1000xno./bag","metals","Zn","yes","stressors, resources",2.3625485577616,0.650831796207084,1.71171676155452,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"207",70,70.1,0.807331907099768,0.0769230769230769,16,-0.537676829708585,0.0769230769230769,16,"experimental","field","terrestrial","agricultural field","UK","ryegrass","grass",365,"10","mass loss","g","litterbag","A","DFW","Acari","abundance","1000xno./bag","metals","Cu","yes","stressors, resources",0.503748453391906,-1.70870513527627,2.21245358866818,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"208",70,70.1,0.503994171340694,0.0769230769230769,16,-0.975965246658343,0.0769230769230769,16,"experimental","field","terrestrial","agricultural field","UK","ryegrass","grass",365,"10","mass loss","g","litterbag","A","DFW","Acari","abundance","1000xno./bag","metals","Cu","yes","stressors, resources",1.56571247490428,-1.70870513527627,3.27441761018055,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"209",70,70.1,-0.310220252625117,0.0769230769230769,16,0.145490957005228,0.0769230769230769,16,"experimental","field","terrestrial","agricultural field","UK","ryegrass","grass",365,"10","mass loss","g","litterbag","A","DFW","Acari","abundance","1000xno./bag","metals","Ni","yes","stressors, resources",-0.163897018110399,-0.942552300384931,0.778655282274532,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"210",70,70.1,0.264035145893399,0.0769230769230769,16,-0.0969889800732602,0.0769230769230769,16,"experimental","field","terrestrial","agricultural field","UK","ryegrass","grass",365,"10","mass loss","g","litterbag","A","DFW","Acari","abundance","1000xno./bag","metals","Ni","yes","stressors, resources",0.234979582833671,-0.942552300384931,1.1775318832186,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"211",70,70.1,0.770096740508581,0.0769230769230769,16,-0.486433181297483,0.0769230769230769,16,"experimental","field","terrestrial","agricultural field","UK","ryegrass","grass",365,"10","mass loss","g","litterbag","A","DFW","Collembola","abundance","1000xno./bag","metals","Zn","yes","stressors, resources",1.72597172869005,0.650831796207084,1.07513993248297,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"212",70,70.1,0.0282904498430152,0.0769230769230769,16,-0.722382206069831,0.0769230769230769,16,"experimental","field","terrestrial","agricultural field","UK","ryegrass","grass",365,"10","mass loss","g","litterbag","A","DFW","Collembola","abundance","1000xno./bag","metals","Zn","yes","stressors, resources",2.3625485577616,0.650831796207084,1.71171676155452,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"213",70,70.1,0.854932623149658,0.0769230769230769,16,-0.537676829708585,0.0769230769230769,16,"experimental","field","terrestrial","agricultural field","UK","ryegrass","grass",365,"10","mass loss","g","litterbag","A","DFW","Collembola","abundance","1000xno./bag","metals","Cu","yes","stressors, resources",0.503748453391906,-1.70870513527627,2.21245358866818,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"214",70,70.1,0.199278867800485,0.0769230769230769,16,-0.975965246658343,0.0769230769230769,16,"experimental","field","terrestrial","agricultural field","UK","ryegrass","grass",365,"10","mass loss","g","litterbag","A","DFW","Collembola","abundance","1000xno./bag","metals","Cu","yes","stressors, resources",1.56571247490428,-1.70870513527627,3.27441761018055,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"215",70,70.1,-0.00368699848151987,0.0769230769230769,16,0.145490957005228,0.0769230769230769,16,"experimental","field","terrestrial","agricultural field","UK","ryegrass","grass",365,"10","mass loss","g","litterbag","A","DFW","Collembola","abundance","1000xno./bag","metals","Ni","yes","stressors, resources",-0.163897018110399,-0.942552300384931,0.778655282274532,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
