"","studyID","Case.study","zcor.ECD.D","var.zcor.ECD.D","n.replicate.D","study_type","experiment_type","system","ecosystem","country","exp_duration","litter.species","litter.type","meshsize..mm.","temporal.extent","ECD_subcategory","ECD_identity","ECD_mixture","ECD_mixture_identity_type","ECD_intensity_norm_max","ECD_intensity_norm_min","ECD_magnitude","D.sampling","taxonomic.group","community.nature","consumer.taxa","D.metric","D.unit","ES_origin","D_imputation_M1","D_imputation_M2","k_rate_imputation_M1"
"391",245,245.1,0.168278167128278,0.0222222222222222,48,"observational","field","aquatic","stream","Portugal",84,"Eucalyptus globulus","broad leaves","10","8 sampling dates over 84 days","nutrient enrichment",NA,"yes","stressors, resources",2.69029347951295,1.30399911839306,1.38629436111989,"litterbag","A","DFW","invertebrates","abundance","ind./bag","Hedge's d","SD imputed","SD imputed","SD not imputed"
"392",245,245.1,0.703957761127622,0.333333333333333,6,"observational","field","aquatic","stream","Portugal",84,"Eucalyptus globulus","broad leaves","10","single point in time","nutrient enrichment",NA,"yes","stressors, resources",2.69029347951295,1.30399911839306,1.38629436111989,"leaf discs","M","D","fungi","biomass","mug ergosterol/g AFDM","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"393",245,245.1,0.801620778144305,0.333333333333333,6,"observational","field","aquatic","stream","Portugal",84,"Eucalyptus globulus","broad leaves","0.5","single point in time","nutrient enrichment",NA,"yes","stressors, resources",2.69029347951295,1.30399911839306,1.38629436111989,"leaf discs","M","D","fungi","biomass","mug ergosterol/g AFDM","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"394",245,245.1,-0.474879042001561,0.0222222222222222,48,"observational","field","aquatic","stream","Portugal",84,"Eucalyptus globulus","broad leaves","10","8 sampling dates over 84 days","nutrient enrichment",NA,"yes","stressors, resources",2.69029347951295,1.30399911839306,1.38629436111989,"litterbag","A","D","shredders","abundance","ind./bag","Hedge's d","SD imputed","SD imputed","SD not imputed"
"395",245,245.1,-0.434336936496602,0.0222222222222222,48,"observational","field","aquatic","stream","Portugal",84,"Eucalyptus globulus","broad leaves","10","8 sampling dates over 84 days","nutrient enrichment",NA,"yes","stressors, resources",2.69029347951295,1.30399911839306,1.38629436111989,"litterbag","A","bioindicators","EPT","abundance","ind./bag","Hedge's d","SD imputed","SD imputed","SD not imputed"
"396",113,113.1,-0.648157330807952,0.111111111111111,12,"observational","field","aquatic","mountain stream","Spain",42,"Populus nigra x canadensis","wooden sticks",NA,"single point in time","wastewater",NA,"yes","stressors, resources",-0.2484613592985,-1.6094379124341,1.3609765531356,"Surber sampler","A","W","invertebrates","abundance","no./m2","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"397",113,113.1,0.986077988710259,0.111111111111111,12,"observational","field","aquatic","mountain stream","Spain",42,"Populus nigra x canadensis","wooden sticks",NA,"single point in time","wastewater",NA,"yes","stressors, resources",0.970778917158225,-1.6094379124341,2.58021682959233,"Surber sampler","A","W","invertebrates","abundance","no./m2","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"398",113,113.1,-0.987692093323496,0.111111111111111,12,"observational","field","aquatic","mountain stream","Spain",42,"Populus nigra x canadensis","wooden sticks",NA,"single point in time","wastewater",NA,"yes","stressors, resources",-0.2484613592985,-1.6094379124341,1.3609765531356,"Surber sampler","A","bioindicators","EPT","abundance","no./m2","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"399",113,113.1,0.612522548346177,0.111111111111111,12,"observational","field","aquatic","mountain stream","Spain",42,"Populus nigra x canadensis","wooden sticks",NA,"single point in time","wastewater",NA,"yes","stressors, resources",0.970778917158225,-1.6094379124341,2.58021682959233,"Surber sampler","A","bioindicators","EPT","abundance","no./m2","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"400",171,171.1,0.652419397344843,0.333333333333333,6,"observational","field","aquatic","stream","USA",28,"Salix sp.","broad leaves","5","single point in time","nutrient enrichment",NA,"yes","stressors, resources",-0.513078158819284,-0.487760350834995,-0.025317807984289,"artificial substrate baskets","A","W","invertebrates","abundance","ind./sample","Hedge's d","SD not imputed","SD not imputed","SD imputed"
"401",171,171.1,0.733081859412659,0.333333333333333,6,"observational","field","aquatic","stream","USA",28,"Salix sp.","broad leaves","5","single point in time","nutrient enrichment",NA,"yes","stressors, resources",3.65547811541347,-0.487760350834995,4.14323846624846,"artificial substrate baskets","A","W","invertebrates","abundance","ind./sample","Hedge's d","SD not imputed","SD not imputed","SD imputed"
"402",171,171.1,0.749099187928473,0.333333333333333,6,"observational","field","aquatic","stream","USA",28,"Salix sp.","broad leaves","5","single point in time","nutrient enrichment",NA,"yes","stressors, resources",-0.513078158819284,-0.487760350834995,-0.025317807984289,"artificial substrate baskets","A","W","scrapers","abundance","ind./sample","Hedge's d","SD not imputed","SD not imputed","SD imputed"
"403",171,171.1,0.655877493281309,0.333333333333333,6,"observational","field","aquatic","stream","USA",28,"Salix sp.","broad leaves","5","single point in time","nutrient enrichment",NA,"yes","stressors, resources",3.65547811541347,-0.487760350834995,4.14323846624846,"artificial substrate baskets","A","W","scrapers","abundance","ind./sample","Hedge's d","SD not imputed","SD not imputed","SD imputed"
"404",171,171.1,0.548920721717272,0.333333333333333,6,"observational","field","aquatic","stream","USA",28,"Salix sp.","broad leaves","5","single point in time","nutrient enrichment",NA,"yes","stressors, resources",-0.513078158819284,-0.487760350834995,-0.025317807984289,"artificial substrate baskets","A","W","collector-gatherers","abundance","ind./sample","Hedge's d","SD not imputed","SD not imputed","SD imputed"
"405",171,171.1,-0.000958670027671059,0.333333333333333,6,"observational","field","aquatic","stream","USA",28,"Salix sp.","broad leaves","5","single point in time","nutrient enrichment",NA,"yes","stressors, resources",3.65547811541347,-0.487760350834995,4.14323846624846,"artificial substrate baskets","A","W","collector-gatherers","abundance","ind./sample","Hedge's d","SD not imputed","SD not imputed","SD imputed"
"406",171,171.1,-0.516587018676033,0.333333333333333,6,"observational","field","aquatic","stream","USA",28,"Salix sp.","broad leaves","5","single point in time","nutrient enrichment",NA,"yes","stressors, resources",-0.513078158819284,-0.487760350834995,-0.025317807984289,"artificial substrate baskets","A","W","collector-filterers","abundance","ind./sample","Hedge's d","SD not imputed","SD imputed","SD imputed"
"407",171,171.1,-0.516587018676033,0.333333333333333,6,"observational","field","aquatic","stream","USA",28,"Salix sp.","broad leaves","5","single point in time","nutrient enrichment",NA,"yes","stressors, resources",3.65547811541347,-0.487760350834995,4.14323846624846,"artificial substrate baskets","A","W","collector-filterers","abundance","ind./sample","Hedge's d","SD not imputed","SD imputed","SD imputed"
"408",171,171.1,0.859501135453182,0.333333333333333,6,"observational","field","aquatic","stream","USA",28,"Salix sp.","broad leaves","5","single point in time","nutrient enrichment",NA,"yes","stressors, resources",-0.513078158819284,-0.487760350834995,-0.025317807984289,"artificial substrate baskets","A","D","shredders","abundance","ind./sample","Hedge's d","SD not imputed","SD imputed","SD imputed"
"409",235,235.1,-0.218839374820384,0.333333333333333,6,"experimental","mesocosms/experimental channels","aquatic","stream","New Zealand",18,"Melicytus ramiflorus (fast decomposing)","broad leaves","leaf pack, no mesh","single point in time","nutrient enrichment",NA,"yes","resource",0.467751094192442,-2.38488033572088,2.85263142991332,"litterbag","A","DFW","invertebrates","abundance","ind./leaf pack","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"410",235,235.1,-0.269447846862718,0.333333333333333,6,"experimental","mesocosms/experimental channels","aquatic","stream","New Zealand",18,"Melicytus ramiflorus (fast decomposing)","broad leaves","leaf pack, no mesh","single point in time","nutrient enrichment",NA,"yes","resource",2.08866140778878,-2.38488033572088,4.47354174350966,"litterbag","A","DFW","invertebrates","abundance","ind./leaf pack","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"411",386,386.1,-1.40354505630667,0.2,8,"experimental","field","terrestrial","boreal forest","USA, Alaska",730,"Vaccinium vitis-idaea","grass","1","single point in time","nitrogen deposition",NA,"no",NA,1.6094379124341,-5.1892834455239,6.798721357958,"soil cores","M","D","microbial","biomass","mug/g soil","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"412",395,395.1,1.32586443816505,0.2,8,"experimental","field","aquatic","tropical stream","Brazil",56,"Protium heptaphyllum","broad leaves","0.5","single point in time","nutrient enrichment",NA,"yes","resource",NA,-5.1892834455239,NA,"litterbag","M","D","fungi","biomass","mug ergosterol/g AFDM","Hedge's d","SD not imputed","SD not imputed","SD imputed"
"413",247,247.1,-1.10959680375718,0.111111111111111,12,"experimental","field","terrestrial","regularly tilled fallow","UK",365,"Raphanus; Dactylis; Quercus","leaves","2","single point in time","nutrient enrichment",NA,"no",NA,4.51305489708029,-5.1892834455239,9.70233834260419,"soil cores","M","D","microbial","biomass","mug C/g soil","Hedge's d","SD not imputed","SD not imputed","SD imputed"
"414",247,247.2,-0.585381881349829,0.111111111111111,12,"experimental","field","terrestrial","mature grassland","UK",365,"Raphanus; Dactylis; Quercus","leaves","2","single point in time","nutrient enrichment",NA,"no",NA,4.51305489708029,-5.1892834455239,9.70233834260419,"soil cores","M","D","microbial","biomass","mug C/g soil","Hedge's d","SD not imputed","SD not imputed","SD imputed"
"415",247,247.3,-0.362093295066069,0.111111111111111,12,"experimental","field","terrestrial","deciduous forest","UK",365,"Raphanus; Dactylis; Quercus","leaves","2","single point in time","nutrient enrichment",NA,"no",NA,4.51305489708029,-5.1892834455239,9.70233834260419,"soil cores","M","D","microbial","biomass","mug C/g soil","Hedge's d","SD not imputed","SD not imputed","SD imputed"
"416",247,247.1,-0.896025938263408,0.111111111111111,12,"experimental","field","terrestrial","regularly tilled fallow","UK",365,"Raphanus; Dactylis; Quercus","leaves","2","single point in time","nutrient enrichment",NA,"no",NA,3.24837914706868,-5.1892834455239,8.43766259259258,"soil cores","M","D","microbial","biomass","mug C/g soil","Hedge's d","SD not imputed","SD not imputed","SD imputed"
"417",247,247.2,-0.126879504557581,0.111111111111111,12,"experimental","field","terrestrial","mature grassland","UK",365,"Raphanus; Dactylis; Quercus","leaves","2","single point in time","nutrient enrichment",NA,"no",NA,3.24837914706868,-5.1892834455239,8.43766259259258,"soil cores","M","D","microbial","biomass","mug C/g soil","Hedge's d","SD not imputed","SD not imputed","SD imputed"
"418",247,247.3,0,0.111111111111111,12,"experimental","field","terrestrial","deciduous forest","UK",365,"Raphanus; Dactylis; Quercus","leaves","2","single point in time","nutrient enrichment",NA,"no",NA,3.24837914706868,-5.1892834455239,8.43766259259258,"soil cores","M","D","microbial","biomass","mug C/g soil","Hedge's d","SD not imputed","SD not imputed","SD imputed"
"419",247,247.1,0.843623414660587,0.111111111111111,12,"experimental","field","terrestrial","regularly tilled fallow","UK",365,"Raphanus; Dactylis; Quercus","leaves","2","single point in time","nutrient enrichment",NA,"yes","resource",4.51305489708029,-5.1892834455239,9.70233834260419,"soil cores","M","D","microbial","biomass","mug C/g soil","Hedge's d","SD not imputed","SD not imputed","SD imputed"
"420",247,247.2,1.63224788984032,0.111111111111111,12,"experimental","field","terrestrial","mature grassland","UK",365,"Raphanus; Dactylis; Quercus","leaves","2","single point in time","nutrient enrichment",NA,"yes","resource",4.51305489708029,-5.1892834455239,9.70233834260419,"soil cores","M","D","microbial","biomass","mug C/g soil","Hedge's d","SD not imputed","SD not imputed","SD imputed"
"421",247,247.3,0.828983790402853,0.111111111111111,12,"experimental","field","terrestrial","deciduous forest","UK",365,"Raphanus; Dactylis; Quercus","leaves","2","single point in time","nutrient enrichment",NA,"yes","resource",4.51305489708029,-5.1892834455239,9.70233834260419,"soil cores","M","D","microbial","biomass","mug C/g soil","Hedge's d","SD not imputed","SD not imputed","SD imputed"
"422",247,247.1,0.0161373991007798,0.111111111111111,12,"experimental","field","terrestrial","regularly tilled fallow","UK",365,"Raphanus; Dactylis; Quercus","leaves","2","single point in time","nutrient enrichment",NA,"yes","resource",3.24837914706868,-5.1892834455239,8.43766259259258,"soil cores","M","D","microbial","biomass","mug C/g soil","Hedge's d","SD not imputed","SD not imputed","SD imputed"
"423",247,247.2,0.39822294755885,0.111111111111111,12,"experimental","field","terrestrial","mature grassland","UK",365,"Raphanus; Dactylis; Quercus","leaves","2","single point in time","nutrient enrichment",NA,"yes","resource",3.24837914706868,-5.1892834455239,8.43766259259258,"soil cores","M","D","microbial","biomass","mug C/g soil","Hedge's d","SD not imputed","SD not imputed","SD imputed"
"424",247,247.3,0.293975566601748,0.111111111111111,12,"experimental","field","terrestrial","deciduous forest","UK",365,"Raphanus; Dactylis; Quercus","leaves","2","single point in time","nutrient enrichment",NA,"yes","resource",3.24837914706868,-5.1892834455239,8.43766259259258,"soil cores","M","D","microbial","biomass","mug C/g soil","Hedge's d","SD not imputed","SD not imputed","SD imputed"
